timestamp,host,process_name,process_create_count,file_create_count,file_delete_count,file_rename_like,network_connections,registry_events,module_loads,unsigned_process_events,suspicious_extension_events,shadow_copy_events,event_count,label,family,run
2024-10-18 14:00:00,SYSTEM\C:\Windows\system32\taskhostw.exe,,0,0,0,0,0,40,0,0,0,0,40,0,Goodware,goodware:Goodware
2024-10-18 14:00:00,LOCAL SERVICE\C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\NisSrv.exe,,0,0,0,0,0,0,3,0,0,0,3,0,Goodware,goodware:Goodware
2024-10-18 14:00:00,User\C:\Windows\System32\SecurityHealthSystray.exe,,1,0,0,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:00:00,SYSTEM\C:\Windows\System32\SecurityHealthService.exe,,0,0,0,0,0,0,4,0,0,0,4,0,Goodware,goodware:Goodware
2024-10-18 14:00:00,SYSTEM\C:\Windows\system32\SecurityHealthService.exe,,0,0,0,0,0,1,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:00:00,User\C:\Windows\System32\VBoxTray.exe,,1,0,0,0,0,0,0,0,0,0,2,0,Goodware,goodware:Goodware
2024-10-18 14:00:00,User\C:\Users\User\AppData\Local\Microsoft\OneDrive\OneDrive.exe,,1,0,0,0,0,17,64,0,0,0,83,0,Goodware,goodware:Goodware
2024-10-18 14:00:00,User\C:\Users\User\AppData\Local\Microsoft\OneDrive\24.186.0915.0004\FileCoAuth.exe,,1,0,0,0,0,0,16,0,0,0,18,0,Goodware,goodware:Goodware
2024-10-18 14:00:00,-\C:\Users\User\AppData\Local\Microsoft\OneDrive\OneDrive.exe,,0,0,0,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:00:00,-\C:\Windows\Explorer.EXE,,0,0,0,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:00:00,User\C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,,2,0,1,0,0,0,2,0,0,0,6,0,Goodware,goodware:Goodware
2024-10-18 14:00:00,User\C:\Windows\System32\taskhostw.exe,,0,0,0,0,0,0,1,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:00:00,User\C:\Windows\System32\sihost.exe,,0,0,0,0,0,0,1,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:00:00,User\C:\Program Files\WindowsApps\MicrosoftTeams_24256.2502.3123.1_x64__8wekyb3d8bbwe\msteams_autostarter.exe,,0,0,0,0,0,0,1,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:00:00,User\C:\Program Files\WindowsApps\MicrosoftWindows.CrossDevice_1.24091.30.0_x64__cw5n1h2txyewy\CrossDeviceService.exe,,0,0,0,0,0,0,1,0,0,0,2,0,Goodware,goodware:Goodware
2024-10-18 14:00:00,User\C:\Windows\Explorer.EXE,,0,0,1,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:00:00,User\C:\Program Files\WindowsApps\MicrosoftTeams_24256.2502.3123.1_x64__8wekyb3d8bbwe\msteams.exe,,0,0,0,0,0,0,1,0,0,0,3,0,Goodware,goodware:Goodware
2024-10-18 14:00:00,User\C:\Program Files (x86)\Microsoft\EdgeWebView\Application\129.0.2792.89\msedgewebview2.exe,,6,0,0,0,0,0,1,0,0,0,16,0,Goodware,goodware:Goodware
2024-10-18 14:00:00,User\C:\Program Files\WindowsApps\MicrosoftTeams_24256.2502.3123.1_x64__8wekyb3d8bbwe\msteamsupdate.exe,,0,0,0,0,0,0,1,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,NETWORK SERVICE\C:\Windows\System32\sppsvc.exe,,0,0,0,0,0,0,3,0,0,0,3,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,SYSTEM\C:\Windows\system32\svchost.exe,,0,5,0,0,0,40,0,0,0,0,45,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,-\C:\Program Files (x86)\Microsoft\EdgeWebView\Application\129.0.2792.89\msedgewebview2.exe,,0,0,0,0,0,0,0,0,0,0,9,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,User\C:\Program Files (x86)\Microsoft\EdgeWebView\Application\129.0.2792.89\msedgewebview2.exe,,13,0,6,0,0,12,8,0,0,0,63,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,SYSTEM\C:\Windows\system32\SecurityHealthService.exe,,0,8,0,0,0,0,0,0,0,0,8,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,User\C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,,0,0,0,0,0,0,4,0,0,0,4,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,SYSTEM\C:\Windows\System32\smss.exe,,0,0,0,0,0,1,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,SYSTEM\C:\Windows\System32\csrss.exe,,1,0,0,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,SYSTEM\C:\Windows\System32\LogonUI.exe,,0,0,0,0,0,0,2,0,0,0,2,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,LOCAL SERVICE\C:\Windows\system32\svchost.exe,,0,0,0,0,0,9,0,0,0,0,9,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,SYSTEM\C:\Windows\system32\winlogon.exe,,0,0,0,0,0,1,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,SYSTEM\C:\Windows\System32\svchost.exe,,2,0,0,0,0,0,5,0,0,0,7,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,LOCAL SERVICE\C:\Windows\System32\svchost.exe,,2,5,2,0,0,0,2,0,0,0,11,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,SYSTEM\C:\Windows\system32\lsass.exe,,0,0,1,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,SYSTEM\C:\Windows\System32\spoolsv.exe,,0,0,0,0,0,1,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,SYSTEM\C:\Windows\system32\services.exe,,0,0,0,0,0,267,0,0,0,0,267,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Windows\System32\svchost.exe,,3,0,0,0,0,0,1,0,0,0,4,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,SYSTEM\System,,0,1,0,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Users\End-user\AppData\Local\Google\GoogleUpdater\131.0.6776.0\updater.exe,,12,2,0,0,1,0,12,0,0,0,46,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Windows\system32\userinit.exe,,0,0,0,0,0,1,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Windows\explorer.exe,,0,0,0,0,0,0,2,0,0,0,2,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,NETWORK SERVICE\C:\Windows\system32\sppsvc.exe,,0,1,0,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe,,0,3,28,0,0,0,1,0,0,0,32,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe,,0,0,0,0,0,0,1,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Windows\system32\DllHost.exe,,0,0,1,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.4.0.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,,0,7,0,0,0,0,0,0,0,0,7,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_524.24900.130.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe,,0,0,0,0,0,0,1,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,SYSTEM\C:\Program Files (x86)\BraveSoftware\Update\BraveUpdate.exe,,0,6,0,0,0,0,1,0,0,0,7,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,-\C:\Users\End-user\AppData\Local\Google\GoogleUpdater\131.0.6776.0\updater.exe,,0,0,0,0,0,0,0,0,0,0,6,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,SYSTEM\C:\Program Files (x86)\BraveSoftware\Update\1.3.361.151\BraveCrashHandler.exe,,0,1,0,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,NETWORK SERVICE\C:\Windows\System32\svchost.exe,,0,7,0,0,4,0,2,0,0,0,15,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,SYSTEM\C:\Program Files (x86)\BraveSoftware\Update\1.3.361.151\BraveCrashHandler64.exe,,0,1,0,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,SYSTEM\C:\Program Files\Microsoft Update Health Tools\uhssvc.exe,,1,0,0,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,SYSTEM\C:\Program Files\Winlogbeat\winlogbeat.exe,,1,0,0,0,0,0,0,0,0,0,2,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,SYSTEM\C:\Windows\UUS\Packages\Preview\amd64\MoUsoCoreWorker.exe,,0,0,0,0,0,0,1,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Windows\System32\rundll32.exe,,1,0,0,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Users\End-user\AppData\Local\Microsoft\OneDrive\24.186.0915.0004\FileCoAuth.exe,,2,0,0,0,0,0,31,0,0,0,35,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Windows\System32\SecurityHealthSystray.exe,,1,0,0,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,NETWORK SERVICE\C:\Windows\System32\wbem\WmiPrvSE.exe,,1,0,0,0,0,0,1,0,0,0,2,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Windows\Explorer.EXE,,0,0,2,0,0,3,0,0,0,0,5,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Windows\System32\VBoxTray.exe,,1,0,0,0,0,0,0,0,0,0,2,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Windows\system32\svchost.exe,,0,0,0,0,0,0,0,0,0,0,8,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Users\End-user\AppData\Local\Microsoft\OneDrive\OneDrive.exe,,1,0,0,0,0,17,66,0,0,0,85,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,-\C:\Users\End-user\AppData\Local\Microsoft\OneDrive\OneDrive.exe,,0,0,0,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,-\C:\Windows\Explorer.EXE,,0,0,0,0,0,0,0,0,0,0,152,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Windows\System32\SecurityHealth\1.0.2402.27001-0\SecurityHealthHost.exe,,0,0,0,0,0,0,0,0,0,0,3,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,,2,0,1,0,0,41,6,0,0,0,53,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Windows\System32\sihost.exe,,0,0,0,0,0,0,1,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Program Files\WindowsApps\MicrosoftTeams_24256.2502.3123.1_x64__8wekyb3d8bbwe\msteams_autostarter.exe,,0,0,0,0,0,0,1,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Program Files\WindowsApps\MicrosoftTeams_24256.2502.3123.1_x64__8wekyb3d8bbwe\msteams.exe,,0,0,0,0,0,0,1,0,0,0,3,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Users\End-user\Desktop\goodware\AudacityPortable_3.2.2.paf.exe,,1,667,4,0,0,1,5,0,0,0,683,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,-\C:\Windows\system32\csrss.exe,,0,0,0,0,0,0,0,0,0,0,4,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,-\C:\Windows\system32\svchost.exe,,0,0,0,0,0,0,0,0,0,0,18,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,-\C:\Windows\System32\svchost.exe,,0,0,0,0,0,0,0,0,0,0,4,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Program Files (x86)\Microsoft\EdgeWebView\Application\129.0.2792.89\msedgewebview2.exe,,10,0,4,0,0,0,6,0,0,0,38,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Program Files\WindowsApps\MicrosoftWindows.CrossDevice_1.24091.30.0_x64__cw5n1h2txyewy\CrossDeviceService.exe,,0,0,0,0,0,0,1,0,0,0,2,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,-\C:\Users\End-user\Desktop\goodware\AudacityPortable_3.2.2.paf.exe,,0,0,0,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Users\End-user\Desktop\goodware\AudacityPortable\AudacityPortable.exe,,1,7,0,0,0,0,5,0,0,0,16,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,-\C:\Windows\system32\lsass.exe,,0,0,0,0,0,0,0,0,0,0,2,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Users\End-user\Desktop\goodware\AudacityPortable\App\Audacity64\Audacity.exe,,2,0,0,0,20,0,2,0,0,0,29,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,-\C:\Users\End-user\Desktop\goodware\AudacityPortable\AudacityPortable.exe,,0,0,0,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Users\End-user\Desktop\goodware\AudacityPortable\App\Audacity64\audacity.exe,,0,38,0,0,0,3,0,0,0,0,42,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,-\C:\Users\End-user\Desktop\goodware\AudacityPortable\App\Audacity64\audacity.exe,,0,0,0,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Users\End-user\Downloads\audacity-win-3.6.4-64bit.exe,,1,0,1,0,0,0,1,0,0,0,5,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Users\End-user\AppData\Local\Temp\AudacityPortableTemp\is-A88J5.tmp\audacity-win-3.6.4-64bit.tmp,,1,0,0,0,0,1,2,0,0,0,5,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,SYSTEM\C:\Windows\System32\consent.exe,,0,0,0,0,0,0,6,0,0,0,6,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,User\C:\Users\End-user\Downloads\audacity-win-3.6.4-64bit.exe,,1,0,1,0,0,0,1,0,0,0,5,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,User\C:\Users\User\AppData\Local\Temp\is-S9H78.tmp\audacity-win-3.6.4-64bit.tmp,,1,2,1,0,0,3,1,0,0,0,11,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,User\C:\Users\User\AppData\Local\Temp\is-EU1GK.tmp\_isetup\_setup64.tmp,,1,0,0,0,0,0,1,0,0,0,3,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,-\C:\Users\User\AppData\Local\Temp\is-S9H78.tmp\audacity-win-3.6.4-64bit.tmp,,0,0,0,0,0,0,0,0,0,0,40,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,-\C:\Users\End-user\AppData\Local\Temp\AudacityPortableTemp\is-A88J5.tmp\audacity-win-3.6.4-64bit.tmp,,0,0,0,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Program Files\Audacity\Audacity.exe,,0,0,0,0,0,0,1,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Program Files\Audacity\audacity.exe,,0,0,0,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Program Files\Audacity\crashpad_handler.exe,,1,0,0,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,User\C:\Windows\system32\DllHost.exe,,0,0,0,0,0,1,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,-\C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,,0,0,0,0,0,0,0,0,0,0,2,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,SYSTEM\C:\Windows\System32\sc.exe,,2,0,0,0,0,0,0,0,0,0,2,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,SYSTEM\C:\Windows\System32\taskhostw.exe,,0,0,0,0,0,0,2,0,0,0,2,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,SYSTEM\C:\Windows\System32\wbem\WMIADAP.exe,,0,0,0,0,0,0,2,0,0,0,2,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe,,0,0,0,0,0,0,1,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Windows\System32\RuntimeBroker.exe,,0,0,0,0,0,1,1,0,0,0,2,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Windows\system32\sihost.exe,,0,0,0,0,0,0,0,0,0,0,4,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Program Files\WindowsApps\Microsoft.SecHealthUI_1000.25992.9000.0_x64__8wekyb3d8bbwe\SecHealthUI.exe,,0,0,0,0,0,1,1,0,0,0,2,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,User\C:\Program Files\WindowsApps\MicrosoftTeams_24256.2502.3123.1_x64__8wekyb3d8bbwe\msteamsupdate.exe,,0,0,0,0,0,0,1,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Program Files\WindowsApps\MicrosoftTeams_24256.2502.3123.1_x64__8wekyb3d8bbwe\msteamsupdate.exe,,0,0,0,0,0,0,1,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,SYSTEM\C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MsMpEng.exe,,0,0,0,0,0,1,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,1,2,1,0,0,1,9,0,0,0,15,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.20.11781.0_x64__8wekyb3d8bbwe\OpenConsole.exe,,0,0,0,0,0,1,1,0,0,0,2,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Windows\System32\conhost.exe,,0,0,0,0,0,0,1,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,End-user\C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.20.11781.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe,,0,0,0,0,0,1,3,0,0,0,4,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,User\C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,1,2,1,0,0,2,9,0,0,0,16,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,LOCAL SERVICE\C:\Windows\System32\wbem\WmiPrvSE.exe,,1,0,0,0,0,0,3,0,0,0,4,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,User\C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_524.24900.130.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe,,0,0,0,0,0,1,0,0,0,0,3,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,User\C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe,,0,0,0,0,0,0,1,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,SYSTEM\C:\Windows\System32\lsass.exe,,0,0,0,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:05:00,User\C:\Windows\System32\svchost.exe,,1,0,0,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,-\C:\Windows\Explorer.EXE,,0,0,0,0,0,0,0,0,0,0,42,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,End-user\C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,,0,0,0,0,0,1,0,0,0,0,2,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,End-user\C:\Users\End-user\Desktop\goodware\AudacityPortable\App\Audacity64\audacity.exe,,0,4,0,0,0,1,0,0,0,0,5,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,End-user\C:\Users\End-user\Desktop\goodware\AudacityPortable\App\Audacity64\Audacity.exe,,0,0,0,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,End-user\C:\Users\End-user\Desktop\goodware\AudacityPortable\AudacityPortable.exe,,0,0,3,0,0,0,0,0,0,0,4,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,-\C:\Windows\system32\csrss.exe,,0,0,0,0,0,0,0,0,0,0,4,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,End-user\C:\Users\End-user\Desktop\goodware\DebugViewPortable_4.90_Release_2_English_online.paf.exe,,1,70,8,0,1,1,10,0,0,0,99,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,-\C:\Windows\system32\svchost.exe,,0,0,0,0,0,0,0,0,0,0,11,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,-\C:\Windows\System32\svchost.exe,,0,0,0,0,0,0,0,0,0,0,3,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,-\C:\Windows\system32\lsass.exe,,0,0,0,0,0,0,0,0,0,0,3,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,-\C:\Users\End-user\Desktop\goodware\DebugViewPortable_4.90_Release_2_English_online.paf.exe,,0,0,0,0,0,0,0,0,0,0,2,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,End-user\C:\Users\End-user\Desktop\goodware\DebugViewPortable\7zTemp\7z.exe,,1,5,1,0,0,0,0,0,0,0,8,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,-\C:\Windows\system32\conhost.exe,,0,0,0,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,End-user\C:\Users\End-user\Desktop\goodware\DebugViewPortable\DebugViewPortable.exe,,1,4,0,0,0,0,3,0,0,0,10,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,End-user\C:\Users\End-user\Desktop\goodware\DebugViewPortable\App\DebugView\Dbgview.exe,,1,0,0,0,0,0,2,0,0,0,3,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,-\C:\Users\End-user\Desktop\goodware\DebugViewPortable\DebugViewPortable.exe,,0,0,0,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,End-user\C:\Windows\Explorer.EXE,,0,13,2,0,0,3,0,0,0,0,18,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,SYSTEM\C:\Windows\system32\svchost.exe,,0,1,0,0,0,4,0,0,0,0,5,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,SYSTEM\\\?\C:\Windows\system32\wbem\WMIADAP.EXE,,0,10,0,0,0,11,0,0,0,0,21,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,End-user\C:\Windows\explorer.exe,,0,0,0,0,0,0,12,0,0,0,12,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,End-user\C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_524.24900.130.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe,,0,0,0,0,0,1,0,0,0,0,2,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,End-user\C:\Program Files (x86)\Microsoft\EdgeWebView\Application\129.0.2792.89\msedgewebview2.exe,,10,0,1,0,0,12,4,0,0,0,45,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,End-user\C:\Windows\system32\DllHost.exe,,0,0,0,0,0,1,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,LOCAL SERVICE\C:\Windows\System32\svchost.exe,,2,0,0,0,0,0,0,0,0,0,2,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,SYSTEM\C:\Windows\System32\svchost.exe,,0,0,0,0,0,18,2,0,0,0,21,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,-\C:\Program Files (x86)\Microsoft\EdgeWebView\Application\129.0.2792.89\msedgewebview2.exe,,0,0,0,0,0,0,0,0,0,0,3,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,SYSTEM\C:\Windows\System32\sc.exe,,1,0,0,0,0,0,0,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,End-user\C:\Windows\System32\cmd.exe,,2,0,0,0,0,0,0,0,0,0,2,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,End-user\C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.20.11781.0_x64__8wekyb3d8bbwe\OpenConsole.exe,,0,0,0,0,0,1,1,0,0,0,2,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,End-user\C:\Windows\System32\conhost.exe,,0,0,0,0,0,0,1,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,End-user\C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.20.11781.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe,,0,0,0,0,0,1,3,0,0,0,4,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,End-user\C:\Windows\system32\cmd.exe,,0,0,0,0,0,2,0,0,0,0,2,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,End-user\C:\Windows\ImmersiveControlPanel\SystemSettings.exe,,0,0,0,0,0,0,1,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,End-user\C:\Users\End-user\AppData\Local\Programs\Microsoft VS Code\Code.exe,,11,7,0,0,21,15,50,0,0,0,149,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,-\C:\Users\End-user\AppData\Local\Programs\Microsoft VS Code\Code.exe,,0,0,0,0,0,0,0,0,0,0,38,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,End-user\C:\Users\End-user\AppData\Local\Programs\Microsoft VS Code\bin\code-tunnel.exe,,1,0,0,0,0,0,1,0,0,0,3,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,NETWORK SERVICE\C:\Windows\System32\wbem\WmiPrvSE.exe,,1,0,0,0,0,0,1,0,0,0,2,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,SYSTEM\C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MsMpEng.exe,,0,0,0,0,0,0,1,0,0,0,1,0,Goodware,goodware:Goodware
2024-10-18 14:10:00,SYSTEM\C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24080.9-0\MpCmdRun.exe,,0,1,0,0,0,0,5,0,0,0,6,0,Goodware,goodware:Goodware
